KNN,lr,NB,DBSCAN
0.35294117647058826,0.4117647058823529,0.38235294117647056,0.006236839
0.35294117647058826,0.38235294117647056,0.4411764705882353,0.006236839
0.4117647058823529,0.35294117647058826,0.5,0.006236839
0.47058823529411764,0.38235294117647056,0.47058823529411764,0.006236839
0.29411764705882354,0.29411764705882354,0.4117647058823529,0.006236839
0.29411764705882354,0.23529411764705882,0.35294117647058826,0.006236839
0.29411764705882354,0.29411764705882354,0.4117647058823529,0.006236839
0.4411764705882353,0.4411764705882353,0.4411764705882353,0.006236839
0.2647058823529412,0.23529411764705882,0.2647058823529412,0.006236839
0.38235294117647056,0.4411764705882353,0.5,0.006236839
0.35294117647058826,0.29411764705882354,0.35294117647058826,0.006236839
0.2647058823529412,0.38235294117647056,0.5294117647058824,0.006236839
0.35294117647058826,0.3235294117647059,0.35294117647058826,0.006236839
0.4411764705882353,0.29411764705882354,0.4117647058823529,0.006236839
0.38235294117647056,0.47058823529411764,0.4117647058823529,0.006236839
0.38235294117647056,0.23529411764705882,0.2647058823529412,0.006236839
0.5,0.29411764705882354,0.29411764705882354,0.006236839
0.47058823529411764,0.38235294117647056,0.4117647058823529,0.006236839
0.29411764705882354,0.20588235294117646,0.29411764705882354,0.006236839
0.3235294117647059,0.3235294117647059,0.5,0.006236839
0.29411764705882354,0.2647058823529412,0.23529411764705882,0.006236839
0.35294117647058826,0.47058823529411764,0.4117647058823529,0.006236839
0.2647058823529412,0.35294117647058826,0.20588235294117646,0.006236839
0.2647058823529412,0.4117647058823529,0.38235294117647056,0.006236839
0.3235294117647059,0.2647058823529412,0.2647058823529412,0.006236839
0.5,0.38235294117647056,0.4411764705882353,0.006236839
0.23529411764705882,0.14705882352941177,0.23529411764705882,0.006236839
0.2647058823529412,0.23529411764705882,0.3235294117647059,0.006236839
0.35294117647058826,0.35294117647058826,0.23529411764705882,0.006236839
0.35294117647058826,0.29411764705882354,0.2647058823529412,0.006236839
0.47058823529411764,0.35294117647058826,0.3235294117647059,0.006236839
0.17647058823529413,0.17647058823529413,0.35294117647058826,0.006236839
0.3235294117647059,0.29411764705882354,0.3235294117647059,0.006236839
0.4117647058823529,0.35294117647058826,0.3235294117647059,0.006236839
0.20588235294117646,0.2647058823529412,0.20588235294117646,0.006236839
0.5,0.2647058823529412,0.4117647058823529,0.006236839
0.3235294117647059,0.23529411764705882,0.2647058823529412,0.006236839
0.3235294117647059,0.4117647058823529,0.38235294117647056,0.006236839
0.2647058823529412,0.38235294117647056,0.5,0.006236839
0.4117647058823529,0.29411764705882354,0.38235294117647056,0.006236839
0.5,0.4411764705882353,0.38235294117647056,0.006236839
0.3235294117647059,0.23529411764705882,0.17647058823529413,0.006236839
0.4411764705882353,0.35294117647058826,0.35294117647058826,0.006236839
0.29411764705882354,0.2647058823529412,0.35294117647058826,0.006236839
0.2647058823529412,0.38235294117647056,0.4117647058823529,0.006236839
0.5,0.35294117647058826,0.29411764705882354,0.006236839
0.5,0.3235294117647059,0.29411764705882354,0.006236839
0.20588235294117646,0.20588235294117646,0.38235294117647056,0.006236839
0.35294117647058826,0.4117647058823529,0.4411764705882353,0.006236839
0.38235294117647056,0.38235294117647056,0.5294117647058824,0.006236839
0.38235294117647056,0.47058823529411764,0.4411764705882353,0.006236839
0.4117647058823529,0.35294117647058826,0.35294117647058826,0.006236839
